transaction_id,customer_id,product_category,product_name,quantity,unit_price,transaction_date,payment_method,region,customer_segment,total_amount,discount_eligible,discount_rate,discount_amount,final_amount,customer_name,age,income_level,join_date,loyalty_points,last_purchase_date,customer_value,customer_frequency,avg_order_value,segment,hour_of_day,day_of_week,month,quarter,peak_hour
TXN000747,5978,Sports,Phone,9,10.05,2024-02-01 02:00:00,PayPal,North,Standard,90.45,True,0.15,13.5675,76.88250000000001,Customer_548,61,High,2021-07-02,5656,2025-07-02,76.88250000000001,1,76.88250000000001,Standard,2,Thursday,2,1,Off-Peak
TXN000748,7941,Electronics,Phone,2,859.22,2024-02-01 03:00:00,Debit Card,East,Budget,1718.44,False,0.05,85.92200000000001,1632.518,Customer_745,41,Medium,2022-01-15,2378,2026-01-15,1632.518,1,1632.518,Standard,3,Thursday,2,1,Off-Peak
TXN000749,5334,Sports,Book,9,1868.49,2024-02-01 04:00:00,Credit Card,West,Premium,16816.41,True,0.15,2522.4615,14293.9485,Customer_478,30,High,2021-04-23,6519,2025-04-23,14293.9485,1,14293.9485,High Value,4,Thursday,2,1,Off-Peak
TXN000750,7306,Home,Shoes,4,1633.25,2024-02-01 05:00:00,PayPal,West,Budget,6533.0,False,0.05,326.65000000000003,6206.35,Customer_687,41,Medium,2021-11-18,7586,2025-11-18,6206.35,1,6206.35,High Value,5,Thursday,2,1,Off-Peak
TXN000751,3093,Electronics,Shoes,1,1070.84,2024-02-01 06:00:00,Debit Card,East,Standard,1070.84,False,0.05,53.542,1017.2979999999999,Customer_215,77,High,2020-08-03,4486,2024-08-03,1017.2979999999999,1,1017.2979999999999,Standard,6,Thursday,2,1,Off-Peak
TXN000752,5777,Sports,Shirt,5,1307.04,2024-02-01 07:00:00,Cash,East,Budget,6535.2,False,0.05,326.76,6208.44,Customer_533,30,Medium,2021-06-17,6112,2025-06-17,6208.44,1,6208.44,High Value,7,Thursday,2,1,Off-Peak
TXN000753,1111,Electronics,Book,6,1302.16,2024-02-01 08:00:00,PayPal,East,Premium,7812.960000000001,True,0.15,1171.9440000000002,6641.0160000000005,Customer_12,24,Low,2020-01-13,3688,2024-01-13,6641.0160000000005,1,6641.0160000000005,High Value,8,Thursday,2,1,Off-Peak
TXN000754,5503,Sports,Phone,8,1285.82,2024-02-01 09:00:00,PayPal,South,Standard,10286.56,True,0.15,1542.984,8743.576,Customer_497,70,High,2021-05-12,1180,2025-05-12,8743.576,1,8743.576,High Value,9,Thursday,2,1,Peak
TXN000755,7367,Clothing,Phone,1,675.53,2024-02-01 10:00:00,PayPal,North,Premium,675.53,False,0.05,33.7765,641.7535,Customer_691,76,Medium,2021-11-22,4396,2025-11-22,641.7535,1,641.7535,Standard,10,Thursday,2,1,Peak
TXN000756,4543,Electronics,Laptop,9,1493.28,2024-02-01 11:00:00,Debit Card,East,Premium,13439.52,True,0.15,2015.9279999999999,11423.592,Customer_387,78,Medium,2021-01-22,3509,2025-01-22,11423.592,1,11423.592,High Value,11,Thursday,2,1,Peak
TXN000757,5781,Electronics,Shoes,1,1760.79,2024-02-01 12:00:00,Credit Card,West,Standard,1760.79,False,0.05,88.0395,1672.7504999999999,Customer_534,70,Low,2021-06-18,8623,2025-06-18,1672.7504999999999,1,1672.7504999999999,Standard,12,Thursday,2,1,Off-Peak
TXN000758,4130,Books,Book,1,417.05,2024-02-01 13:00:00,Cash,East,Premium,417.05,False,0.05,20.852500000000003,396.1975,Customer_343,40,Medium,2020-12-09,3694,2024-12-09,396.1975,1,396.1975,Standard,13,Thursday,2,1,Off-Peak
TXN000759,7194,Clothing,Shoes,3,1111.63,2024-02-01 14:00:00,PayPal,South,Premium,3334.8900000000003,False,0.05,166.74450000000002,3168.1455000000005,Customer_673,77,Medium,2021-11-04,3341,2025-11-04,3168.1455000000005,1,3168.1455000000005,Standard,14,Thursday,2,1,Peak
TXN000760,1372,Electronics,Book,7,245.89,2024-02-01 15:00:00,Debit Card,South,Standard,1721.23,True,0.15,258.1845,1463.0455,Customer_52,55,High,2020-02-22,9214,2024-02-22,1463.0455,1,1463.0455,Standard,15,Thursday,2,1,Peak
TXN000761,4622,Books,Shirt,5,1422.53,2024-02-01 16:00:00,Cash,West,Standard,7112.65,False,0.05,355.6325,6757.0175,Customer_397,61,High,2021-02-01,7720,2025-02-01,6757.0175,1,6757.0175,High Value,16,Thursday,2,1,Peak
TXN000762,1280,Clothing,Shoes,3,1681.57,2024-02-01 17:00:00,Debit Card,South,Budget,5044.71,False,0.05,252.2355,4792.4745,Customer_33,77,High,2020-02-03,3927,2024-02-03,4792.4745,1,4792.4745,Standard,17,Thursday,2,1,Off-Peak
TXN000763,3547,Books,Phone,5,1706.43,2024-02-01 18:00:00,Credit Card,West,Standard,8532.15,False,0.05,426.6075,8105.5425,Customer_264,21,High,2020-09-21,5063,2024-09-21,22234.6335,2,11117.31675,VIP,18,Thursday,2,1,Off-Peak
TXN000764,7526,Home,Book,8,186.27,2024-02-01 19:00:00,PayPal,West,Premium,1490.16,True,0.15,223.524,1266.636,Customer_709,20,Low,2021-12-10,4560,2025-12-10,1266.636,1,1266.636,Standard,19,Thursday,2,1,Off-Peak
TXN000765,4859,Electronics,Phone,5,174.31,2024-02-01 20:00:00,Cash,East,Premium,871.55,False,0.05,43.5775,827.9725,Customer_422,62,Medium,2021-02-26,5705,2025-02-26,8303.579500000002,3,2767.859833333334,VIP,20,Thursday,2,1,Off-Peak
TXN000766,4778,Books,Book,6,332.31,2024-02-01 21:00:00,Debit Card,East,Premium,1993.8600000000001,True,0.15,299.079,1694.7810000000002,Customer_410,54,High,2021-02-14,6333,2025-02-14,4287.468000000001,2,2143.7340000000004,Standard,21,Thursday,2,1,Off-Peak
TXN000767,5705,Home,Phone,4,1237.96,2024-02-01 22:00:00,Debit Card,South,Standard,4951.84,False,0.05,247.592,4704.2480000000005,Customer_524,40,Medium,2021-06-08,5975,2025-06-08,4704.2480000000005,1,4704.2480000000005,Standard,22,Thursday,2,1,Off-Peak
TXN000768,4742,Home,Laptop,1,1932.79,2024-02-01 23:00:00,Cash,East,Standard,1932.79,False,0.05,96.6395,1836.1505,Customer_407,76,Low,2021-02-11,8797,2025-02-11,9572.6975,2,4786.34875,VIP,23,Thursday,2,1,Off-Peak
TXN000769,7555,Home,Laptop,1,1753.02,2024-02-02 00:00:00,PayPal,East,Standard,1753.02,False,0.05,87.65100000000001,1665.369,Customer_711,44,Medium,2021-12-12,2904,2025-12-12,1665.369,1,1665.369,Standard,0,Friday,2,1,Off-Peak
TXN000770,1034,Home,Laptop,8,630.39,2024-02-02 01:00:00,Cash,South,Premium,5043.12,True,0.15,756.468,4286.652,Customer_4,76,High,2020-01-05,6236,2024-01-05,4286.652,1,4286.652,Standard,1,Friday,2,1,Off-Peak
TXN000771,5368,Clothing,Book,7,1054.8,2024-02-02 02:00:00,PayPal,South,Budget,7383.599999999999,True,0.15,1107.54,6276.0599999999995,Customer_482,71,Low,2021-04-27,1297,2025-04-27,6276.0599999999995,1,6276.0599999999995,High Value,2,Friday,2,1,Off-Peak
TXN000772,1865,Books,Phone,5,1440.26,2024-02-02 03:00:00,Cash,West,Budget,7201.3,False,0.05,360.06500000000005,6841.235000000001,Customer_96,45,High,2020-04-06,6053,2024-04-06,14337.572,2,7168.786,VIP,3,Friday,2,1,Off-Peak
TXN000773,8255,Home,Shirt,7,1240.23,2024-02-02 04:00:00,Debit Card,East,Standard,8681.61,True,0.15,1302.2415,7379.3685000000005,Customer_772,38,Medium,2022-02-11,8922,2026-02-11,7379.3685000000005,1,7379.3685000000005,High Value,4,Friday,2,1,Off-Peak
TXN000774,7786,Electronics,Phone,6,1296.6,2024-02-02 05:00:00,Debit Card,West,Budget,7779.599999999999,True,0.15,1166.9399999999998,6612.66,Customer_730,24,High,2021-12-31,1273,2025-12-31,6612.66,1,6612.66,High Value,5,Friday,2,1,Off-Peak
TXN000775,8226,Clothing,Book,3,1822.75,2024-02-02 06:00:00,Credit Card,North,Budget,5468.25,False,0.05,273.4125,5194.8375,Customer_770,52,Low,2022-02-09,9187,2026-02-09,5194.8375,1,5194.8375,High Value,6,Friday,2,1,Off-Peak
TXN000776,9139,Home,Shoes,2,505.23,2024-02-02 07:00:00,Cash,South,Standard,1010.46,False,0.05,50.523,959.937,Customer_851,66,Medium,2022-05-01,6339,2026-05-01,959.937,1,959.937,Standard,7,Friday,2,1,Off-Peak
TXN000777,4742,Home,Laptop,7,1300.26,2024-02-02 08:00:00,Debit Card,North,Standard,9101.82,True,0.15,1365.273,7736.547,Customer_407,76,Low,2021-02-11,8797,2025-02-11,9572.6975,2,4786.34875,VIP,8,Friday,2,1,Off-Peak
TXN000778,7750,Sports,Shirt,2,763.96,2024-02-02 09:00:00,Credit Card,West,Standard,1527.92,False,0.05,76.396,1451.5240000000001,Customer_726,63,Low,2021-12-27,3717,2025-12-27,2534.2675,2,1267.13375,Standard,9,Friday,2,1,Peak
TXN000779,4271,Sports,Shoes,8,505.76,2024-02-02 10:00:00,Debit Card,East,Budget,4046.08,True,0.15,606.9119999999999,3439.168,Customer_357,48,Low,2020-12-23,8817,2024-12-23,3439.168,1,3439.168,Standard,10,Friday,2,1,Peak
TXN000780,7547,Books,Shirt,2,847.37,2024-02-02 11:00:00,Debit Card,South,Budget,1694.74,False,0.05,84.73700000000001,1610.003,Customer_710,53,Low,2021-12-11,4801,2025-12-11,1610.003,1,1610.003,Standard,11,Friday,2,1,Peak
TXN000781,6947,Books,Book,9,934.69,2024-02-02 12:00:00,Debit Card,East,Budget,8412.210000000001,True,0.15,1261.8315,7150.378500000001,Customer_643,50,High,2021-10-05,840,2025-10-05,7150.378500000001,1,7150.378500000001,High Value,12,Friday,2,1,Off-Peak
TXN000782,6450,Clothing,Phone,3,1613.67,2024-02-02 13:00:00,Credit Card,West,Premium,4841.01,False,0.05,242.05050000000003,4598.9595,Customer_584,30,Medium,2021-08-07,5634,2025-08-07,4598.9595,1,4598.9595,Standard,13,Friday,2,1,Off-Peak
TXN000783,4974,Books,Shirt,5,1660.39,2024-02-02 14:00:00,Debit Card,North,Budget,8301.95,False,0.05,415.0975000000001,7886.852500000001,Customer_437,65,High,2021-03-13,700,2025-03-13,7886.852500000001,1,7886.852500000001,High Value,14,Friday,2,1,Peak
TXN000784,6773,Electronics,Phone,3,241.18,2024-02-02 15:00:00,Cash,West,Premium,723.54,False,0.05,36.177,687.3629999999999,Customer_616,74,Low,2021-09-08,4416,2025-09-08,687.3629999999999,1,687.3629999999999,Standard,15,Friday,2,1,Peak
TXN000785,5108,Electronics,Book,4,391.11,2024-02-02 16:00:00,Debit Card,East,Budget,1564.44,False,0.05,78.22200000000001,1486.218,Customer_455,39,Medium,2021-03-31,5994,2025-03-31,1486.218,1,1486.218,Standard,16,Friday,2,1,Peak
TXN000786,2972,Sports,Laptop,5,1925.88,2024-02-02 17:00:00,Credit Card,North,Budget,9629.400000000001,False,0.05,481.4700000000001,9147.930000000002,Customer_207,40,High,2020-07-26,8977,2024-07-26,9147.930000000002,1,9147.930000000002,High Value,17,Friday,2,1,Off-Peak
TXN000787,9181,Home,Book,3,731.78,2024-02-02 18:00:00,PayPal,North,Standard,2195.34,False,0.05,109.76700000000001,2085.5730000000003,Customer_855,67,High,2022-05-05,8808,2026-05-05,2085.5730000000003,1,2085.5730000000003,Standard,18,Friday,2,1,Off-Peak
TXN000788,4869,Sports,Shoes,2,878.72,2024-02-02 19:00:00,PayPal,West,Standard,1757.44,False,0.05,87.87200000000001,1669.568,Customer_423,34,Low,2021-02-27,9773,2025-02-27,1669.568,1,1669.568,Standard,19,Friday,2,1,Off-Peak
TXN000789,9453,Books,Phone,7,395.31,2024-02-02 20:00:00,Debit Card,West,Budget,2767.17,True,0.15,415.0755,2352.0945,Customer_884,57,High,2022-06-03,8517,2026-06-03,2352.0945,1,2352.0945,Standard,20,Friday,2,1,Off-Peak
TXN000790,4854,Clothing,Phone,9,331.15,2024-02-02 21:00:00,PayPal,East,Premium,2980.35,True,0.15,447.05249999999995,2533.2975,Customer_421,22,Medium,2021-02-25,2368,2025-02-25,2533.2975,1,2533.2975,Standard,21,Friday,2,1,Off-Peak
TXN000791,2991,Books,Shirt,2,161.11,2024-02-02 22:00:00,Cash,South,Budget,322.22,False,0.05,16.111,306.10900000000004,Customer_209,47,Medium,2020-07-28,1641,2024-07-28,306.10900000000004,1,306.10900000000004,Standard,22,Friday,2,1,Off-Peak
TXN000792,9095,Sports,Shirt,1,879.66,2024-02-02 23:00:00,Debit Card,West,Standard,879.66,False,0.05,43.983000000000004,835.6769999999999,Customer_847,23,Low,2022-04-27,9029,2026-04-27,835.6769999999999,1,835.6769999999999,Standard,23,Friday,2,1,Off-Peak
TXN000793,1571,Sports,Laptop,2,1660.36,2024-02-03 00:00:00,Credit Card,North,Premium,3320.72,False,0.05,166.036,3154.6839999999997,Customer_69,65,Medium,2020-03-10,2526,2024-03-10,3154.6839999999997,1,3154.6839999999997,Standard,0,Saturday,2,1,Off-Peak
TXN000794,8362,Electronics,Shirt,5,872.97,2024-02-03 01:00:00,Cash,East,Standard,4364.85,False,0.05,218.24250000000004,4146.6075,Customer_780,77,Medium,2022-02-19,6398,2026-02-19,4146.6075,1,4146.6075,Standard,1,Saturday,2,1,Off-Peak
TXN000795,7399,Clothing,Shirt,2,1614.42,2024-02-03 02:00:00,PayPal,North,Premium,3228.84,False,0.05,161.442,3067.398,Customer_697,71,Low,2021-11-28,3760,2025-11-28,3067.398,1,3067.398,Standard,2,Saturday,2,1,Off-Peak
TXN000796,9469,Books,Shoes,5,1129.38,2024-02-03 03:00:00,Debit Card,East,Budget,5646.900000000001,False,0.05,282.345,5364.555,Customer_889,46,Medium,2022-06-08,1479,2026-06-08,5364.555,1,5364.555,High Value,3,Saturday,2,1,Off-Peak
TXN000797,3184,Home,Shirt,7,1820.28,2024-02-03 04:00:00,PayPal,South,Premium,12741.96,True,0.15,1911.2939999999999,10830.666,Customer_221,32,Low,2020-08-09,309,2024-08-09,10830.666,1,10830.666,High Value,4,Saturday,2,1,Off-Peak
TXN000798,8087,Sports,Phone,5,1361.41,2024-02-03 05:00:00,Cash,East,Standard,6807.05,False,0.05,340.3525,6466.6975,Customer_757,23,Medium,2022-01-27,7268,2026-01-27,6466.6975,1,6466.6975,High Value,5,Saturday,2,1,Off-Peak
TXN000799,3777,Sports,Shoes,2,273.33,2024-02-03 06:00:00,Cash,East,Standard,546.66,False,0.05,27.333,519.327,Customer_299,74,Low,2020-10-26,3102,2024-10-26,519.327,1,519.327,Standard,6,Saturday,2,1,Off-Peak
TXN000800,6686,Clothing,Shoes,5,290.51,2024-02-03 07:00:00,PayPal,South,Standard,1452.55,False,0.05,72.6275,1379.9225,Customer_607,25,Low,2021-08-30,9322,2025-08-30,1379.9225,1,1379.9225,Standard,7,Saturday,2,1,Off-Peak
TXN000801,2558,Home,Shirt,4,521.0,2024-02-03 08:00:00,PayPal,East,Premium,2084.0,False,0.05,104.2,1979.8,Customer_165,62,Medium,2020-06-14,8917,2024-06-14,1979.8,1,1979.8,Standard,8,Saturday,2,1,Off-Peak
TXN000802,9367,Sports,Laptop,6,1321.38,2024-02-03 09:00:00,Debit Card,East,Standard,7928.280000000001,True,0.15,1189.242,6739.0380000000005,Customer_877,62,Medium,2022-05-27,701,2026-05-27,6739.0380000000005,1,6739.0380000000005,High Value,9,Saturday,2,1,Peak
TXN000803,3391,Electronics,Book,3,660.26,2024-02-03 10:00:00,PayPal,West,Premium,1980.78,False,0.05,99.039,1881.741,Customer_245,43,High,2020-09-02,7151,2024-09-02,7677.5355,3,2559.1785,High Value,10,Saturday,2,1,Peak
TXN000804,6872,Sports,Shoes,9,1674.35,2024-02-03 11:00:00,Cash,North,Premium,15069.15,True,0.15,2260.3725,12808.7775,Customer_631,59,High,2021-09-23,7201,2025-09-23,23611.728000000003,3,7870.576000000001,VIP,11,Saturday,2,1,Peak
TXN000805,9629,Books,Phone,9,1153.76,2024-02-03 12:00:00,Cash,North,Standard,10383.84,True,0.15,1557.576,8826.264,Customer_908,77,High,2022-06-27,6405,2026-06-27,8826.264,1,8826.264,High Value,12,Saturday,2,1,Off-Peak
TXN000806,6719,Electronics,Laptop,7,896.05,2024-02-03 13:00:00,Credit Card,West,Budget,6272.349999999999,True,0.15,940.8524999999998,5331.4974999999995,Customer_610,31,Medium,2021-09-02,2240,2025-09-02,5331.4974999999995,1,5331.4974999999995,High Value,13,Saturday,2,1,Off-Peak
TXN000807,7027,Sports,Shoes,8,1304.68,2024-02-03 14:00:00,PayPal,North,Premium,10437.44,True,0.15,1565.616,8871.824,Customer_654,62,Medium,2021-10-16,4465,2025-10-16,12512.604000000001,2,6256.302000000001,VIP,14,Saturday,2,1,Peak
TXN000808,8772,Books,Phone,8,1191.31,2024-02-03 15:00:00,Debit Card,South,Standard,9530.48,True,0.15,1429.572,8100.907999999999,Customer_818,79,High,2022-03-29,7199,2026-03-29,8100.907999999999,1,8100.907999999999,High Value,15,Saturday,2,1,Peak
TXN000809,5953,Electronics,Phone,7,655.51,2024-02-03 16:00:00,PayPal,South,Budget,4588.57,True,0.15,688.2855,3900.2844999999998,Customer_545,79,Medium,2021-06-29,1721,2025-06-29,3900.2844999999998,1,3900.2844999999998,Standard,16,Saturday,2,1,Peak
TXN000810,1373,Clothing,Phone,1,1270.62,2024-02-03 17:00:00,Cash,West,Standard,1270.62,False,0.05,63.531,1207.089,Customer_53,33,High,2020-02-23,8430,2024-02-23,1207.089,1,1207.089,Standard,17,Saturday,2,1,Off-Peak
TXN000811,2700,Clothing,Book,6,1951.58,2024-02-03 18:00:00,Debit Card,East,Standard,11709.48,True,0.15,1756.4219999999998,9953.057999999999,Customer_178,25,High,2020-06-27,9701,2024-06-27,9953.057999999999,1,9953.057999999999,High Value,18,Saturday,2,1,Off-Peak
TXN000812,3547,Electronics,Phone,9,1846.94,2024-02-03 19:00:00,Cash,West,Premium,16622.46,True,0.15,2493.3689999999997,14129.091,Customer_264,21,High,2020-09-21,5063,2024-09-21,22234.6335,2,11117.31675,VIP,19,Saturday,2,1,Off-Peak
TXN000813,7390,Books,Phone,2,437.93,2024-02-03 20:00:00,PayPal,North,Premium,875.86,False,0.05,43.793000000000006,832.067,Customer_695,41,Low,2021-11-26,6492,2025-11-26,832.067,1,832.067,Standard,20,Saturday,2,1,Off-Peak
TXN000814,1712,Electronics,Laptop,4,1175.6,2024-02-03 21:00:00,Cash,North,Premium,4702.4,False,0.05,235.12,4467.28,Customer_77,36,Low,2020-03-18,8585,2024-03-18,4467.28,1,4467.28,Standard,21,Saturday,2,1,Off-Peak
TXN000815,8391,Clothing,Phone,6,759.36,2024-02-03 22:00:00,Credit Card,West,Budget,4556.16,True,0.15,683.424,3872.736,Customer_782,59,Medium,2022-02-21,5674,2026-02-21,3872.736,1,3872.736,Standard,22,Saturday,2,1,Off-Peak
TXN000816,9423,Home,Shoes,1,1957.72,2024-02-03 23:00:00,Cash,East,Standard,1957.72,False,0.05,97.88600000000001,1859.834,Customer_881,44,High,2022-05-31,7012,2026-05-31,1859.834,1,1859.834,Standard,23,Saturday,2,1,Off-Peak
TXN000817,5179,Home,Book,1,1296.4,2024-02-04 00:00:00,PayPal,East,Premium,1296.4,False,0.05,64.82000000000001,1231.5800000000002,Customer_463,52,Medium,2021-04-08,8767,2025-04-08,1231.5800000000002,1,1231.5800000000002,Standard,0,Sunday,2,1,Off-Peak
TXN000818,6672,Books,Book,9,160.48,2024-02-04 01:00:00,Cash,East,Standard,1444.32,True,0.15,216.648,1227.672,Customer_606,60,Medium,2021-08-29,1257,2025-08-29,1227.672,1,1227.672,Standard,1,Sunday,2,1,Off-Peak
TXN000819,3600,Electronics,Phone,7,1597.51,2024-02-04 02:00:00,Credit Card,East,Premium,11182.57,True,0.15,1677.3854999999999,9505.1845,Customer_273,45,Medium,2020-09-30,3,2024-09-30,9505.1845,1,9505.1845,High Value,2,Sunday,2,1,Off-Peak
TXN000820,5487,Sports,Shirt,2,1246.92,2024-02-04 03:00:00,Debit Card,North,Standard,2493.84,False,0.05,124.69200000000001,2369.148,Customer_495,59,Low,2021-05-10,285,2025-05-10,5889.3465,2,2944.67325,High Value,3,Sunday,2,1,Off-Peak
TXN000821,3236,Sports,Phone,6,1909.65,2024-02-04 04:00:00,PayPal,South,Premium,11457.900000000001,True,0.15,1718.6850000000002,9739.215000000002,Customer_228,66,High,2020-08-16,6953,2024-08-16,20712.834000000003,2,10356.417000000001,VIP,4,Sunday,2,1,Off-Peak
TXN000822,2112,Clothing,Shirt,8,1659.12,2024-02-04 05:00:00,PayPal,South,Standard,13272.96,True,0.15,1990.9439999999997,11282.016,Customer_126,24,High,2020-05-06,8295,2024-05-06,11282.016,1,11282.016,High Value,5,Sunday,2,1,Off-Peak
TXN000823,6327,Books,Shoes,1,1247.03,2024-02-04 06:00:00,Credit Card,West,Premium,1247.03,False,0.05,62.3515,1184.6785,Customer_574,30,High,2021-07-28,9342,2025-07-28,1184.6785,1,1184.6785,Standard,6,Sunday,2,1,Off-Peak
TXN000824,2751,Books,Shoes,2,1583.75,2024-02-04 07:00:00,Cash,North,Budget,3167.5,False,0.05,158.375,3009.125,Customer_186,70,Low,2020-07-05,9122,2024-07-05,3009.125,1,3009.125,Standard,7,Sunday,2,1,Off-Peak
TXN000825,9053,Books,Shirt,1,648.38,2024-02-04 08:00:00,PayPal,North,Premium,648.38,False,0.05,32.419000000000004,615.961,Customer_842,49,High,2022-04-22,8297,2026-04-22,615.961,1,615.961,Standard,8,Sunday,2,1,Off-Peak
TXN000826,8847,Books,Shoes,8,1305.82,2024-02-04 09:00:00,PayPal,West,Standard,10446.56,True,0.15,1566.984,8879.576,Customer_824,78,High,2022-04-04,730,2026-04-04,8879.576,1,8879.576,High Value,9,Sunday,2,1,Peak
TXN000827,5835,Electronics,Laptop,8,1220.45,2024-02-04 10:00:00,PayPal,South,Budget,9763.6,True,0.15,1464.54,8299.060000000001,Customer_539,74,Low,2021-06-23,1686,2025-06-23,8299.060000000001,1,8299.060000000001,High Value,10,Sunday,2,1,Peak
TXN000828,2709,Books,Laptop,1,1269.52,2024-02-04 11:00:00,Credit Card,West,Budget,1269.52,False,0.05,63.476,1206.0439999999999,Customer_180,28,High,2020-06-29,8709,2024-06-29,1206.0439999999999,1,1206.0439999999999,Standard,11,Sunday,2,1,Peak
TXN000829,3705,Sports,Laptop,6,1945.53,2024-02-04 12:00:00,Cash,West,Standard,11673.18,True,0.15,1750.977,9922.203,Customer_289,41,High,2020-10-16,4018,2024-10-16,11519.723,2,5759.8615,VIP,12,Sunday,2,1,Off-Peak
TXN000830,6755,Sports,Laptop,7,1600.97,2024-02-04 13:00:00,Debit Card,North,Premium,11206.79,True,0.15,1681.0185000000001,9525.7715,Customer_613,77,Medium,2021-09-05,9337,2025-09-05,9525.7715,1,9525.7715,High Value,13,Sunday,2,1,Off-Peak
TXN000831,7012,Books,Book,2,477.16,2024-02-04 14:00:00,Debit Card,North,Standard,954.32,False,0.05,47.71600000000001,906.604,Customer_651,70,Low,2021-10-13,8892,2025-10-13,906.604,1,906.604,Standard,14,Sunday,2,1,Peak
TXN000832,9067,Clothing,Shoes,1,348.37,2024-02-04 15:00:00,Debit Card,East,Budget,348.37,False,0.05,17.4185,330.9515,Customer_844,72,Low,2022-04-24,1574,2026-04-24,330.9515,1,330.9515,Standard,15,Sunday,2,1,Peak
TXN000833,7412,Clothing,Phone,1,1804.63,2024-02-04 16:00:00,Credit Card,East,Premium,1804.63,False,0.05,90.23150000000001,1714.3985,Customer_701,35,High,2021-12-02,2103,2025-12-02,1714.3985,1,1714.3985,Standard,16,Sunday,2,1,Peak
TXN000834,6134,Books,Shirt,5,1162.45,2024-02-04 17:00:00,Debit Card,West,Standard,5812.25,False,0.05,290.6125,5521.6375,Customer_556,20,Medium,2021-07-10,7909,2025-07-10,5521.6375,1,5521.6375,High Value,17,Sunday,2,1,Off-Peak
TXN000835,8280,Sports,Book,9,771.02,2024-02-04 18:00:00,Cash,East,Standard,6939.18,True,0.15,1040.877,5898.303,Customer_774,77,High,2022-02-13,473,2026-02-13,5898.303,1,5898.303,High Value,18,Sunday,2,1,Off-Peak
TXN000836,8966,Books,Laptop,2,1474.84,2024-02-04 19:00:00,Credit Card,East,Premium,2949.68,False,0.05,147.484,2802.196,Customer_832,66,Low,2022-04-12,7753,2026-04-12,2802.196,1,2802.196,Standard,19,Sunday,2,1,Off-Peak
TXN000837,5702,Electronics,Phone,7,572.48,2024-02-04 20:00:00,Debit Card,West,Standard,4007.36,True,0.15,601.104,3406.2560000000003,Customer_523,25,Medium,2021-06-07,5871,2025-06-07,3406.2560000000003,1,3406.2560000000003,Standard,20,Sunday,2,1,Off-Peak
TXN000838,9461,Sports,Shirt,6,1875.05,2024-02-04 21:00:00,Debit Card,East,Standard,11250.3,True,0.15,1687.5449999999998,9562.755,Customer_885,76,Low,2022-06-04,1198,2026-06-04,9562.755,1,9562.755,High Value,21,Sunday,2,1,Off-Peak
TXN000839,5461,Sports,Laptop,6,202.98,2024-02-04 22:00:00,Cash,East,Budget,1217.8799999999999,True,0.15,182.682,1035.1979999999999,Customer_491,72,Low,2021-05-06,9602,2025-05-06,1035.1979999999999,1,1035.1979999999999,Standard,22,Sunday,2,1,Off-Peak
TXN000840,4166,Sports,Shirt,5,1707.04,2024-02-04 23:00:00,Credit Card,South,Premium,8535.2,False,0.05,426.76000000000005,8108.4400000000005,Customer_345,40,Medium,2020-12-11,8060,2024-12-11,8108.4400000000005,1,8108.4400000000005,High Value,23,Sunday,2,1,Off-Peak
TXN000841,9494,Books,Book,5,1639.26,2024-02-05 00:00:00,Debit Card,West,Budget,8196.3,False,0.05,409.815,7786.485,Customer_895,44,Low,2022-06-14,9364,2026-06-14,7786.485,1,7786.485,High Value,0,Monday,2,1,Off-Peak
TXN000842,4457,Books,Shirt,9,572.9,2024-02-05 01:00:00,Debit Card,South,Budget,5156.099999999999,True,0.15,773.4149999999998,4382.6849999999995,Customer_379,38,High,2021-01-14,9126,2025-01-14,4382.6849999999995,1,4382.6849999999995,Standard,1,Monday,2,1,Off-Peak
TXN000843,9584,Books,Shoes,1,1081.5,2024-02-05 02:00:00,PayPal,South,Premium,1081.5,False,0.05,54.075,1027.425,Customer_903,20,Medium,2022-06-22,4221,2026-06-22,1027.425,1,1027.425,Standard,2,Monday,2,1,Off-Peak
TXN000844,8485,Books,Shoes,2,841.65,2024-02-05 03:00:00,Debit Card,North,Standard,1683.3,False,0.05,84.165,1599.135,Customer_793,73,Medium,2022-03-04,6352,2026-03-04,1599.135,1,1599.135,Standard,3,Monday,2,1,Off-Peak
TXN000845,7400,Home,Phone,6,1977.46,2024-02-05 04:00:00,Credit Card,West,Budget,11864.76,True,0.15,1779.714,10085.046,Customer_698,37,Low,2021-11-29,3996,2025-11-29,10085.046,1,10085.046,High Value,4,Monday,2,1,Off-Peak
TXN000846,9465,Home,Book,4,1621.31,2024-02-05 05:00:00,Debit Card,North,Premium,6485.24,False,0.05,324.262,6160.978,Customer_888,50,Low,2022-06-07,3476,2026-06-07,6160.978,1,6160.978,High Value,5,Monday,2,1,Off-Peak
TXN000847,4553,Books,Laptop,1,715.21,2024-02-05 06:00:00,Credit Card,North,Premium,715.21,False,0.05,35.7605,679.4495000000001,Customer_388,48,Low,2021-01-23,5051,2025-01-23,11528.5845,3,3842.8615000000004,VIP,6,Monday,2,1,Off-Peak
TXN000848,3453,Clothing,Shoes,4,1623.92,2024-02-05 07:00:00,PayPal,West,Standard,6495.68,False,0.05,324.78400000000005,6170.896000000001,Customer_251,47,High,2020-09-08,9341,2024-09-08,6170.896000000001,1,6170.896000000001,High Value,7,Monday,2,1,Off-Peak
